id,lat,lon,name,street_no,street_name,street_type,suburb,postcode,sport,type,field_surface,lga,address
"MONASH12059",-37.911491,145.092806,"Scammell Reserve",,"Guest","Road","OAKLEIGH","3166","Lawn Bowls","outdoor","Grass","MONASH","Guest Road, OAKLEIGH 3166"
"MONASH12060",-37.893724,145.102808,"Scotchmans Run Reserve",,"Estelle","Street","OAKLEIGH","3166","Baseball","outdoor","Grass","MONASH","Estelle Street, OAKLEIGH 3166"
"MONASH12060",-37.893724,145.102808,"Scotchmans Run Reserve",,"Estelle","Street","OAKLEIGH","3166","Cricket","outdoor","Synthetic Pitch","MONASH","Estelle Street, OAKLEIGH 3166"
"MONASH12062",-37.923125,145.086473,"Stan Riley Reserve",,"Cameron","Avenue","OAKLEIGH","3166","BMX","outdoor","Dirt","MONASH","Cameron Avenue, OAKLEIGH 3166"
"MONASH12066",-37.896282,145.088782,"Warrawee Park",,"Drummond","Street","OAKLEIGH","3166","Cricket","outdoor","Turf Pitch","MONASH","Drummond Street, OAKLEIGH 3166"
"MONASH12066",-37.896282,145.088782,"Warrawee Park",,"Drummond","Street","OAKLEIGH","3166","Football","outdoor","Grass","MONASH","Drummond Street, OAKLEIGH 3166"
"MONASH11997",-37.90462,145.124999,"Carlson Reserve",,"Clayton","Road","CLAYTON","3168","Cricket","outdoor","Synthetic Pitch","MONASH","Clayton Road, CLAYTON 3168"
"MONASH11997",-37.90462,145.124999,"Carlson Reserve",,"Clayton","Road","CLAYTON","3168","Soccer","outdoor","Grass","MONASH","Clayton Road, CLAYTON 3168"
"MONASH11997",-37.90462,145.124999,"Carlson Reserve",,"Clayton","Road","CLAYTON","3168","Tennis","outdoor","Artificial Turf","MONASH","Clayton Road, CLAYTON 3168"
"MONASH12000",-37.927146,145.118107,"Clayton Aquatics and Health Club",,"Cooke","Street","CLAYTON","3168","Fitness / Gymnasium Workouts","indoor","NA","MONASH","Cooke Street, CLAYTON 3168"
"MONASH12000",-37.927146,145.118107,"Clayton Aquatics and Health Club",,"Cooke","Street","CLAYTON","3168","Swimming","indoor","25m Pool - Indoor, Recreation / Play Water Space","MONASH","Cooke Street, CLAYTON 3168"
"KINGST10936",-37.934468,145.081248,"Dales Park",,"Washington","Road","CLAYTON","3168","Netball","outdoor","Asphalt","KINGSTON","Washington Road, CLAYTON 3168"
"MONASH12018",-37.917409,145.126479,"Fregon Reserve",,"Browns","Road","CLAYTON","3168","Cricket","outdoor","Synthetic Pitch","MONASH","Browns Road, CLAYTON 3168"
"MONASH12018",-37.917409,145.126479,"Fregon Reserve",,"Browns","Road","CLAYTON","3168","Rugby League","outdoor","Grass","MONASH","Browns Road, CLAYTON 3168"
"MONASH12001",-37.922689,145.1162,"Meade Reserve",,"Haughton","Road","CLAYTON","3168","Cricket","outdoor","Turf Pitch","MONASH","Haughton Road, CLAYTON 3168"
"MONASH12001",-37.922689,145.1162,"Meade Reserve",,"Haughton","Road","CLAYTON","3168","Football","outdoor","Grass","MONASH","Haughton Road, CLAYTON 3168"
"MONASH12040",-37.912047,145.138854,"Monash Uni Doug Ellis Swimming Pool",,"Wellington","Road","CLAYTON","3168","Fitness / Gymnasium Workouts","indoor","NA","MONASH","Wellington Road, CLAYTON 3168"
"MONASH12040",-37.912047,145.138854,"Monash Uni Doug Ellis Swimming Pool",,"Wellington","Road","CLAYTON","3168","Squash / Racquetball","indoor","NA","MONASH","Wellington Road, CLAYTON 3168"
"MONASH12040",-37.912047,145.138854,"Monash Uni Doug Ellis Swimming Pool",,"Wellington","Road","CLAYTON","3168","Swimming","indoor","25m Pool - Indoor","MONASH","Wellington Road, CLAYTON 3168"
"MONASH11291",-37.908959,145.137801,"Monash University - Clayton",,"Wellington","Road","CLAYTON","3168","Hockey","outdoor","Artificial Turf","MONASH","Wellington Road, CLAYTON 3168"
"MONASH11459",-37.914398,145.127103,"Monash University Trampolining",,"Wellington","Road","CLAYTON","3168","Gymnastics","indoor","NA","MONASH","Wellington Road, CLAYTON 3168"
"KINGST10931",-37.928776,145.101673,"Clarinda Tennis Club",,"Crawford","Road","CLARINDA","3169","Tennis","outdoor","Hard Court","KINGSTON","Crawford Road, CLARINDA 3169"
"KINGST10951",-37.945332,145.13053,"Grange Reserve",,"Osborne","Avenue","CLAYTON SOUTH","3169","Soccer","outdoor","Grass","KINGSTON","Osborne Avenue, CLAYTON SOUTH 3169"
"KINGST10951",-37.945332,145.13053,"Grange Reserve",,"Osborne","Avenue","CLAYTON SOUTH","3169","Tennis","outdoor","Hard Court","KINGSTON","Osborne Avenue, CLAYTON SOUTH 3169"
"KINGST10955",-37.935584,145.124145,"Keeley Park",,"Clarevale","Street","CLAYTON SOUTH","3169","Cricket","outdoor","Synthetic Pitch","KINGSTON","Clarevale Street, CLAYTON SOUTH 3169"
"KINGST10955",-37.935584,145.124145,"Keeley Park",,"Clarevale","Street","CLAYTON SOUTH","3169","Football","outdoor","Grass","KINGSTON","Clarevale Street, CLAYTON SOUTH 3169"
"KINGST10955",-37.935584,145.124145,"Keeley Park",,"Clarevale","Street","CLAYTON SOUTH","3169","Soccer","outdoor","Grass","KINGSTON","Clarevale Street, CLAYTON SOUTH 3169"
"KINGST10972",-37.93217,145.111131,"Namatjira Reserve",,"Newport","Road","CLAYTON SOUTH","3169","Cricket","outdoor","Turf Pitch","KINGSTON","Newport Road, CLAYTON SOUTH 3169"
"KINGST10972",-37.93217,145.111131,"Namatjira Reserve",,"Newport","Road","CLAYTON SOUTH","3169","Football","outdoor","Grass","KINGSTON","Newport Road, CLAYTON SOUTH 3169"
"KINGST10972",-37.93217,145.111131,"Namatjira Reserve",,"Newport","Road","CLAYTON SOUTH","3169","Skating","outdoor","Concrete","KINGSTON","Newport Road, CLAYTON SOUTH 3169"
"KINGST10972",-37.93217,145.111131,"Namatjira Reserve",,"Newport","Road","CLAYTON SOUTH","3169","Tennis","outdoor","Asphalt","KINGSTON","Newport Road, CLAYTON SOUTH 3169"
"GREATE11631",-37.936376,145.168138,"Edinburgh Reserve",,"Dowling","Avenue","MULGRAVE","3170","Cricket","outdoor","Synthetic Pitch","GREATER DANDENONG","Dowling Avenue, MULGRAVE 3170"
"GREATE11631",-37.936376,145.168138,"Edinburgh Reserve",,"Dowling","Avenue","MULGRAVE","3170","Football","outdoor","Grass","GREATER DANDENONG","Dowling Avenue, MULGRAVE 3170"
"MONASH12017",-37.917795,145.16694,"Freeway Reserve",,"Kernot","Avenue","MULGRAVE","3170","Cricket","outdoor","Synthetic Pitch","MONASH","Kernot Avenue, MULGRAVE 3170"
"MONASH12017",-37.917795,145.16694,"Freeway Reserve",,"Kernot","Avenue","MULGRAVE","3170","Soccer","outdoor","Grass","MONASH","Kernot Avenue, MULGRAVE 3170"
"MONASH12021",-37.932221,145.199512,"Gladeswood Reserve",,"Maygrove","Way","MULGRAVE","3170","Baseball","outdoor","Grass","MONASH","Maygrove Way, MULGRAVE 3170"
"MONASH12021",-37.932221,145.199512,"Gladeswood Reserve",,"Maygrove","Way","MULGRAVE","3170","Cricket","outdoor","Synthetic Pitch","MONASH","Maygrove Way, MULGRAVE 3170"
"GREATE11636",-37.939349,145.147027,"Glendale Reserve",,"Whitworth","Avenue","MULGRAVE","3170","Soccer","outdoor","Grass","GREATER DANDENONG","Whitworth Avenue, MULGRAVE 3170"
"MONASH12061",-37.934088,145.177336,"Southern Reserve",,"Rupert","Drive","MULGRAVE","3170","Cricket","outdoor","Synthetic Pitch","MONASH","Rupert Drive, MULGRAVE 3170"
"MONASH12070",-37.925702,145.188673,"Waverley Park",,"Stadium","Circuit","MULGRAVE","3170","Football","outdoor","Grass","MONASH","Stadium Circuit, MULGRAVE 3170"
"MONASH12072",-37.927284,145.162584,"Wellington Reserve",,"Mackie","Road","MULGRAVE","3170","Cricket","outdoor","Synthetic Pitch","MONASH","Mackie Road, MULGRAVE 3170"
"MONASH12072",-37.927284,145.162584,"Wellington Reserve",,"Mackie","Road","MULGRAVE","3170","Football","outdoor","Grass","MONASH","Mackie Road, MULGRAVE 3170"
"GREATE11617",-37.963132,145.152186,"Burden Park",,"Heatherton","Road","SPRINGVALE","3171","Lawn Bowls","outdoor","Grass","GREATER DANDENONG","Heatherton Road, SPRINGVALE 3171"
"GREATE11617",-37.963132,145.152186,"Burden Park",,"Heatherton","Road","SPRINGVALE","3171","Playground","outdoor",,"GREATER DANDENONG","Heatherton Road, SPRINGVALE 3171"
"GREATE11617",-37.963132,145.152186,"Burden Park",,"Heatherton","Road","SPRINGVALE","3171","Tennis","outdoor","Hard Court","GREATER DANDENONG","Heatherton Road, SPRINGVALE 3171"
"GREATE11652",-37.954379,145.140357,"Norman Luth Reserve",,"Heritage","Drive","SPRINGVALE","3171","Soccer","outdoor","Grass","GREATER DANDENONG","Heritage Drive, SPRINGVALE 3171"
"GREATE11658",-37.941992,145.168696,"Sandown Indoor Tennis & Sports Centre",,"Brough","Street","SPRINGVALE","3171","Fitness / Gymnasium Workouts","indoor","NA","GREATER DANDENONG","Brough Street, SPRINGVALE 3171"
"GREATE11658",-37.941992,145.168696,"Sandown Indoor Tennis & Sports Centre",,"Brough","Street","SPRINGVALE","3171","Tennis","indoor","NA","GREATER DANDENONG","Brough Street, SPRINGVALE 3171"
"GREATE11662",-37.969029,145.146441,"Spring Valley Park",,"Springvale","Road","SPRINGVALE","3171","Soccer","outdoor","Grass","GREATER DANDENONG","Springvale Road, SPRINGVALE 3171"
"GREATE11665",-37.943645,145.147509,"Springvale Reserve",,"Ericksen","Street","SPRINGVALE","3171","Cricket","outdoor","Turf Pitch","GREATER DANDENONG","Ericksen Street, SPRINGVALE 3171"
"GREATE11665",-37.943645,145.147509,"Springvale Reserve",,"Ericksen","Street","SPRINGVALE","3171","Football","outdoor","Grass","GREATER DANDENONG","Ericksen Street, SPRINGVALE 3171"
"GREATE11666",-37.97299,145.149683,"Springvale South Tennis Club",,"Mackay","Street","SPRINGVALE","3171","Tennis","indoor","Hard Court","GREATER DANDENONG","Mackay Street, SPRINGVALE 3171"
"GREATE11667",-37.943258,145.157616,"Springvale Tennis Club",,"Furnew","Street","SPRINGVALE","3171","Tennis","outdoor","Artificial Turf","GREATER DANDENONG","Furnew Street, SPRINGVALE 3171"
"GREATE11671",-37.946035,145.161401,"Warner Reserve",,"Flynn","Street","SPRINGVALE","3171","Cricket","outdoor","Turf Pitch","GREATER DANDENONG","Flynn Street, SPRINGVALE 3171"
"GREATE11671",-37.946035,145.161401,"Warner Reserve",,"Flynn","Street","SPRINGVALE","3171","Soccer","outdoor","Grass","GREATER DANDENONG","Flynn Street, SPRINGVALE 3171"
"KINGST10938",-37.983408,145.136268,"Dingley Reserve",,"Marcus","Road","DINGLEY VILLAGE","3172","Cricket","outdoor","Synthetic Pitch","KINGSTON","Marcus Road, DINGLEY VILLAGE 3172"
"KINGST10938",-37.983408,145.136268,"Dingley Reserve",,"Marcus","Road","DINGLEY VILLAGE","3172","Cricket","outdoor","Turf Pitch","KINGSTON","Marcus Road, DINGLEY VILLAGE 3172"
"KINGST10938",-37.983408,145.136268,"Dingley Reserve",,"Marcus","Road","DINGLEY VILLAGE","3172","Football","outdoor","Grass","KINGSTON","Marcus Road, DINGLEY VILLAGE 3172"
"KINGST10980",-37.982073,145.142252,"Rowan Rd Reserve",,"Rowan","Road","DINGLEY VILLAGE","3172","Baseball","outdoor","Grass","KINGSTON","Rowan Road, DINGLEY VILLAGE 3172"
"KINGST10980",-37.982073,145.142252,"Rowan Rd Reserve",,"Rowan","Road","DINGLEY VILLAGE","3172","Netball","outdoor","Synthetic","KINGSTON","Rowan Road, DINGLEY VILLAGE 3172"
"KINGST10980",-37.982073,145.142252,"Rowan Rd Reserve",,"Rowan","Road","DINGLEY VILLAGE","3172","Skating","outdoor","Concrete","KINGSTON","Rowan Road, DINGLEY VILLAGE 3172"
"KINGST10980",-37.982073,145.142252,"Rowan Rd Reserve",,"Rowan","Road","DINGLEY VILLAGE","3172","Tennis","outdoor","Hard Court","KINGSTON","Rowan Road, DINGLEY VILLAGE 3172"
"KINGST10988",-37.989276,145.142303,"Springvale Public Golf Course",,"Centre Dandenong","Road","DINGLEY VILLAGE","3172","Golf","outdoor","9 Hole Course - Public","KINGSTON","Centre Dandenong Road, DINGLEY VILLAGE 3172"
"GREATE11621",-37.983689,145.149697,"Coomoora Rd Reserve",,"Coomoora","Road","KEYSBOROUGH","3173","Cricket","outdoor","Turf Pitch","GREATER DANDENONG","Coomoora Road, KEYSBOROUGH 3173"
"GREATE11621",-37.983689,145.149697,"Coomoora Rd Reserve",,"Coomoora","Road","KEYSBOROUGH","3173","Cricket","outdoor","Synthetic Pitch","GREATER DANDENONG","Coomoora Road, KEYSBOROUGH 3173"
"GREATE11621",-37.983689,145.149697,"Coomoora Rd Reserve",,"Coomoora","Road","KEYSBOROUGH","3173","Soccer","outdoor","Grass","GREATER DANDENONG","Coomoora Road, KEYSBOROUGH 3173"
"GREATE11632",-37.986985,145.17481,"Frederick Watcher Reserve",,"Bloomfield","Road","KEYSBOROUGH","3173","Cricket","outdoor","Turf Pitch","GREATER DANDENONG","Bloomfield Road, KEYSBOROUGH 3173"
"GREATE11632",-37.986985,145.17481,"Frederick Watcher Reserve",,"Bloomfield","Road","KEYSBOROUGH","3173","Cricket","outdoor","Synthetic Pitch","GREATER DANDENONG","Bloomfield Road, KEYSBOROUGH 3173"
"GREATE11632",-37.986985,145.17481,"Frederick Watcher Reserve",,"Bloomfield","Road","KEYSBOROUGH","3173","Football","outdoor","Grass","GREATER DANDENONG","Bloomfield Road, KEYSBOROUGH 3173"
"GREATE11632",-37.986985,145.17481,"Frederick Watcher Reserve",,"Bloomfield","Road","KEYSBOROUGH","3173","Tennis","outdoor","Hard Court","GREATER DANDENONG","Bloomfield Road, KEYSBOROUGH 3173"
"KINGST11293",-38.00101,145.138254,"Haileybury College",,"Springvale","road","KEYSBOROUGH","3173","Hockey","outdoor","Artificial Turf","KINGSTON","Springvale road, KEYSBOROUGH 3173"
"GREATE11641",-37.989447,145.158751,"Keysborough Community Park",,"Loxwood","Avenue","KEYSBOROUGH","3173","Cricket","outdoor","Synthetic Pitch","GREATER DANDENONG","Loxwood Avenue, KEYSBOROUGH 3173"
"GREATE11642",-38.010659,145.149382,"Keysborough Golf Course",,"Hutton","Road","KEYSBOROUGH","3173","Golf","outdoor","18 Hole Course - Public","GREATER DANDENONG","Hutton Road, KEYSBOROUGH 3173"
"GREATE11643",-37.994562,145.167688,"Keysborough Reserve",,"Cheltnam","Road","KEYSBOROUGH","3173","Cricket","outdoor","Turf Pitch","GREATER DANDENONG","Cheltnam Road, KEYSBOROUGH 3173"
"GREATE11643",-37.994562,145.167688,"Keysborough Reserve",,"Cheltnam","Road","KEYSBOROUGH","3173","Football","outdoor","Grass","GREATER DANDENONG","Cheltnam Road, KEYSBOROUGH 3173"
"GREATE11643",-37.994562,145.167688,"Keysborough Reserve",,"Cheltnam","Road","KEYSBOROUGH","3173","Lawn Bowls","outdoor","Grass","GREATER DANDENONG","Cheltnam Road, KEYSBOROUGH 3173"
"GREATE11643",-37.994562,145.167688,"Keysborough Reserve",,"Cheltnam","Road","KEYSBOROUGH","3173","Netball","outdoor","Asphalt","GREATER DANDENONG","Cheltnam Road, KEYSBOROUGH 3173"
"GREATE11645",-37.996886,145.155004,"Maurie Jarvis Woodland",,"Lake Edge","Drive","KEYSBOROUGH","3173","Cricket","outdoor","Synthetic Pitch","GREATER DANDENONG","Lake Edge Drive, KEYSBOROUGH 3173"
"GREATE11645",-37.996886,145.155004,"Maurie Jarvis Woodland",,"Lake Edge","Drive","KEYSBOROUGH","3173","Football","outdoor","Grass","GREATER DANDENONG","Lake Edge Drive, KEYSBOROUGH 3173"
"KINGST10965",-37.99905,145.1402,"Mentone Grammar Sports Ground",,"Springvale","Road","KEYSBOROUGH","3173","Cricket","outdoor","Synthetic Pitch","KINGSTON","Springvale Road, KEYSBOROUGH 3173"
"KINGST10965",-37.99905,145.1402,"Mentone Grammar Sports Ground",,"Springvale","Road","KEYSBOROUGH","3173","Cricket","outdoor","Turf Pitch","KINGSTON","Springvale Road, KEYSBOROUGH 3173"
"KINGST10965",-37.99905,145.1402,"Mentone Grammar Sports Ground",,"Springvale","Road","KEYSBOROUGH","3173","Hockey","outdoor","Artificial Turf","KINGSTON","Springvale Road, KEYSBOROUGH 3173"
"KINGST10965",-37.99905,145.1402,"Mentone Grammar Sports Ground",,"Springvale","Road","KEYSBOROUGH","3173","Hockey","outdoor","Grass","KINGSTON","Springvale Road, KEYSBOROUGH 3173"
"KINGST10965",-37.99905,145.1402,"Mentone Grammar Sports Ground",,"Springvale","Road","KEYSBOROUGH","3173","Soccer","outdoor","Grass","KINGSTON","Springvale Road, KEYSBOROUGH 3173"
"KINGST10965",-37.99905,145.1402,"Mentone Grammar Sports Ground",,"Springvale","Road","KEYSBOROUGH","3173","Tennis","outdoor","Artificial Turf","KINGSTON","Springvale Road, KEYSBOROUGH 3173"
"GREATE11654",-38.008946,145.16148,"Parkmore Soccer Club",,"Homeleigh","Road","KEYSBOROUGH","3173","Soccer","outdoor","Grass","GREATER DANDENONG","Homeleigh Road, KEYSBOROUGH 3173"
"GREATE11668",-37.994627,145.145307,"The Grenda Aquatic Centre (Haileybury College Pool)",,"Springvale","Road","KEYSBOROUGH","3173","Swimming","outdoor","50m Pool - Outdoor","GREATER DANDENONG","Springvale Road, KEYSBOROUGH 3173"
"GREATE11616",-37.953837,145.193877,"BJ Powell Reserve",,"Halton","Road","NOBLE PARK NORTH","3174","Cricket","outdoor","Synthetic Pitch","GREATER DANDENONG","Halton Road, NOBLE PARK NORTH 3174"
"GREATE11616",-37.953837,145.193877,"BJ Powell Reserve",,"Halton","Road","NOBLE PARK NORTH","3174","Cricket","outdoor","Turf Pitch","GREATER DANDENONG","Halton Road, NOBLE PARK NORTH 3174"
"GREATE11616",-37.953837,145.193877,"BJ Powell Reserve",,"Halton","Road","NOBLE PARK NORTH","3174","Football","outdoor","Grass","GREATER DANDENONG","Halton Road, NOBLE PARK NORTH 3174"
"GREATE11616",-37.953837,145.193877,"BJ Powell Reserve",,"Halton","Road","NOBLE PARK NORTH","3174","Playground","outdoor",,"GREATER DANDENONG","Halton Road, NOBLE PARK NORTH 3174"
"GREATE11616",-37.953837,145.193877,"BJ Powell Reserve",,"Halton","Road","NOBLE PARK NORTH","3174","Tennis","outdoor","Artificial Turf","GREATER DANDENONG","Halton Road, NOBLE PARK NORTH 3174"
"GREATE11648",-37.964727,145.174049,"Noble Park Aquatic Centre",,"Memorial","Drive","NOBLE PARK","3174","Fitness / Gymnasium Workouts","indoor","NA","GREATER DANDENONG","Memorial Drive, NOBLE PARK 3174"
"GREATE11648",-37.964727,145.174049,"Noble Park Aquatic Centre",,"Memorial","Drive","NOBLE PARK","3174","Swimming","indoor","50m Pool - Indoor, Recreation / Play Water Space","GREATER DANDENONG","Memorial Drive, NOBLE PARK 3174"
"GREATE11649",-37.961328,145.171495,"Noble Park Community Centre",,"Memorial","Drive","NOBLE PARK","3174","Badminton","indoor","Wooden Gymnasium","GREATER DANDENONG","Memorial Drive, NOBLE PARK 3174"
"GREATE11649",-37.961328,145.171495,"Noble Park Community Centre",,"Memorial","Drive","NOBLE PARK","3174","Basketball","indoor","Wooden Gymnasium","GREATER DANDENONG","Memorial Drive, NOBLE PARK 3174"
"GREATE11650",-37.97745,145.169162,"Noble Park Reserve",,"Moodemere","Street","NOBLE PARK","3174","Cricket","outdoor","Turf Pitch","GREATER DANDENONG","Moodemere Street, NOBLE PARK 3174"
"GREATE11650",-37.97745,145.169162,"Noble Park Reserve",,"Moodemere","Street","NOBLE PARK","3174","Football","outdoor","Grass","GREATER DANDENONG","Moodemere Street, NOBLE PARK 3174"
"GREATE11650",-37.97745,145.169162,"Noble Park Reserve",,"Moodemere","Street","NOBLE PARK","3174","Lawn Bowls","outdoor","Grass","GREATER DANDENONG","Moodemere Street, NOBLE PARK 3174"
"GREATE11650",-37.97745,145.169162,"Noble Park Reserve",,"Moodemere","Street","NOBLE PARK","3174","Tennis","outdoor","Hard Court","GREATER DANDENONG","Moodemere Street, NOBLE PARK 3174"
"GREATE11651",-37.966384,145.172978,"Noble Park Uniting Tennis Club",,"Frank","Street","NOBLE PARK","3174","Tennis","outdoor","Artificial Turf","GREATER DANDENONG","Frank Street, NOBLE PARK 3174"
"GREATE11653",-37.962026,145.181661,"Parkfield Reserve",,"Dunblane","Road","NOBLE PARK","3174","Cricket","outdoor","Turf Pitch","GREATER DANDENONG","Dunblane Road, NOBLE PARK 3174"
"GREATE11653",-37.962026,145.181661,"Parkfield Reserve",,"Dunblane","Road","NOBLE PARK","3174","Soccer","outdoor","Grass","GREATER DANDENONG","Dunblane Road, NOBLE PARK 3174"
"GREATE11653",-37.962026,145.181661,"Parkfield Reserve",,"Dunblane","Road","NOBLE PARK","3174","Tennis","outdoor","Hard Court","GREATER DANDENONG","Dunblane Road, NOBLE PARK 3174"
"GREATE11656",-37.945829,145.219213,"Rosewood Tennis Club",,"Somerset","Drive","NOBLE PARK NORTH","3174","Tennis","outdoor","Artificial Turf","GREATER DANDENONG","Somerset Drive, NOBLE PARK NORTH 3174"
"GREATE11657",-37.961328,145.171495,"Ross Reserve",,"Memorial","Drive","NOBLE PARK","3174","Athletics","outdoor","Synthetic Running Track","GREATER DANDENONG","Memorial Drive, NOBLE PARK 3174"
"GREATE11657",-37.961328,145.171495,"Ross Reserve",,"Memorial","Drive","NOBLE PARK","3174","Cricket","outdoor","Turf Pitch","GREATER DANDENONG","Memorial Drive, NOBLE PARK 3174"
"GREATE11657",-37.961328,145.171495,"Ross Reserve",,"Memorial","Drive","NOBLE PARK","3174","Cricket","outdoor","Synthetic Pitch","GREATER DANDENONG","Memorial Drive, NOBLE PARK 3174"
"GREATE11657",-37.961328,145.171495,"Ross Reserve",,"Memorial","Drive","NOBLE PARK","3174","Football","outdoor","Grass","GREATER DANDENONG","Memorial Drive, NOBLE PARK 3174"
"GREATE11657",-37.961328,145.171495,"Ross Reserve",,"Memorial","Drive","NOBLE PARK","3174","Soccer","outdoor","Grass","GREATER DANDENONG","Memorial Drive, NOBLE PARK 3174"
"GREATE11673",-37.947531,145.192879,"WJ Pav Turner Reserve",,"Jacksons","Road","NOBLE PARK NORTH","3174","Cricket","outdoor","Synthetic Pitch","GREATER DANDENONG","Jacksons Road, NOBLE PARK NORTH 3174"
"GREATE11673",-37.947531,145.192879,"WJ Pav Turner Reserve",,"Jacksons","Road","NOBLE PARK NORTH","3174","Soccer","outdoor","Grass","GREATER DANDENONG","Jacksons Road, NOBLE PARK NORTH 3174"
"GREATE11618",-38.056917,145.209935,"Carrum United Soccer Club",,"Dandenong Valley","Hwy","BANGHOLME","3175","Soccer","outdoor","Grass","GREATER DANDENONG","Dandenong Valley Hwy, BANGHOLME 3175"
"GREATE11619",-37.984995,145.229068,"Clow St Recreation Reserve",,"Clow","Street","DANDENONG","3175","Athletics","outdoor","Grass Running Track","GREATER DANDENONG","Clow Street, DANDENONG 3175"
"GREATE11619",-37.984995,145.229068,"Clow St Recreation Reserve",,"Clow","Street","DANDENONG","3175","Baseball","outdoor","Grass","GREATER DANDENONG","Clow Street, DANDENONG 3175"
"GREATE11623",-37.991802,145.216291,"Dandenong Croquet & Bowls Club",,"Pultney","Street","DANDENONG","3175","Croquet","outdoor","Grass","GREATER DANDENONG","Pultney Street, DANDENONG 3175"
"GREATE11625",-37.971368,145.217754,"Dandenong Oasis",,"Cleeland","Street","DANDENONG","3175","Fitness / Gymnasium Workouts","indoor","NA","GREATER DANDENONG","Cleeland Street, DANDENONG 3175"
"GREATE11625",-37.971368,145.217754,"Dandenong Oasis",,"Cleeland","Street","DANDENONG","3175","Squash / Racquetball","indoor","NA","GREATER DANDENONG","Cleeland Street, DANDENONG 3175"
"GREATE11625",-37.971368,145.217754,"Dandenong Oasis",,"Cleeland","Street","DANDENONG","3175","Swimming","indoor","50m Pool - Indoor, Recreation / Play Water Space, Rehabilitation Pool, Toddlers Pool","GREATER DANDENONG","Cleeland Street, DANDENONG 3175"
"GREATE11626",-37.9954,145.221365,"Dandenong Park (Shepley Oval)",,"Pultney","Street","DANDENONG","3175","Cricket","outdoor","Turf Pitch","GREATER DANDENONG","Pultney Street, DANDENONG 3175"
"GREATE11626",-37.9954,145.221365,"Dandenong Park (Shepley Oval)",,"Pultney","Street","DANDENONG","3175","Football","outdoor","Grass","GREATER DANDENONG","Pultney Street, DANDENONG 3175"
"GREATE11627",-37.98231,145.219213,"Dandenong Recreation Club",,"Edith","Street","DANDENONG","3175","Lawn Bowls","outdoor","Grass","GREATER DANDENONG","Edith Street, DANDENONG 3175"
"GREATE11627",-37.98231,145.219213,"Dandenong Recreation Club",,"Edith","Street","DANDENONG","3175","Tennis","outdoor","Hard Court","GREATER DANDENONG","Edith Street, DANDENONG 3175"
"DANDEN11300",-37.970768,145.217505,"Exhibition Hall",,"Heatherton","Road","DANDENONG","3175","Table Tennis","indoor","NA","GREATER DANDENONG","Heatherton Road, DANDENONG 3175"
"GREATE11635",-38.001833,145.211675,"George Andrews Reserve",,"Deepdale","Street","DANDENONG","3175","Soccer","outdoor","Grass","GREATER DANDENONG","Deepdale Street, DANDENONG 3175"
"GREATE11635",-38.001833,145.211675,"George Andrews Reserve",,"Deepdale","Street","DANDENONG","3175","Tennis","outdoor","Artificial Turf","GREATER DANDENONG","Deepdale Street, DANDENONG 3175"
"GREATE11637",-37.984195,145.197572,"Greaves Reserve",,"Attenborough","Street","DANDENONG","3175","Cricket","outdoor","Synthetic Pitch","GREATER DANDENONG","Attenborough Street, DANDENONG 3175"
"GREATE11637",-37.984195,145.197572,"Greaves Reserve",,"Attenborough","Street","DANDENONG","3175","Cricket","outdoor","Turf Pitch","GREATER DANDENONG","Attenborough Street, DANDENONG 3175"
"GREATE11637",-37.984195,145.197572,"Greaves Reserve",,"Attenborough","Street","DANDENONG","3175","Football","outdoor","Grass","GREATER DANDENONG","Attenborough Street, DANDENONG 3175"
"GREATE11637",-37.984195,145.197572,"Greaves Reserve",,"Attenborough","Street","DANDENONG","3175","Netball","outdoor","Asphalt","GREATER DANDENONG","Attenborough Street, DANDENONG 3175"
"GREATE11637",-37.984195,145.197572,"Greaves Reserve",,"Attenborough","Street","DANDENONG","3175","Rugby League","outdoor","NA","GREATER DANDENONG","Attenborough Street, DANDENONG 3175"
"GREATE11637",-37.984195,145.197572,"Greaves Reserve",,"Attenborough","Street","DANDENONG","3175","Soccer","outdoor","Grass","GREATER DANDENONG","Attenborough Street, DANDENONG 3175"
"GREATE11637",-37.984195,145.197572,"Greaves Reserve",,"Attenborough","Street","DANDENONG","3175","Tennis","outdoor","Artificial Turf","GREATER DANDENONG","Attenborough Street, DANDENONG 3175"
"GREATE11638",-37.980806,145.208629,"Hemmings Park",,"Princess","Hwy","DANDENONG","3175","BMX","outdoor","Dirt","GREATER DANDENONG","Princess Hwy, DANDENONG 3175"
"GREATE11638",-37.980806,145.208629,"Hemmings Park",,"Princess","Hwy","DANDENONG","3175","Skating","outdoor","NA","GREATER DANDENONG","Princess Hwy, DANDENONG 3175"
"GREATE11640",-37.972185,145.218467,"JC Mills Reserve",,"Cleeland","Street","DANDENONG","3175","Hockey","outdoor","Grass","GREATER DANDENONG","Cleeland Street, DANDENONG 3175"
"GREATE11640",-37.972185,145.218467,"JC Mills Reserve",,"Cleeland","Street","DANDENONG","3175","Hockey","outdoor","Artificial Turf","GREATER DANDENONG","Cleeland Street, DANDENONG 3175"
"GREATE11644",-37.962081,145.217008,"Lois Twohig Reserve",,"Carlton","Road","DANDENONG NORTH","3175","Cricket","outdoor","Turf Pitch","GREATER DANDENONG","Carlton Road, DANDENONG NORTH 3175"
